Timestamp                       Thread     Type        Activity             PID    TTL
## APDU лог
2026-04-01 11:48:03.641026+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 a4 04 00 0b a0 00 00 00 18 80 00 00 00 06 62
2026-04-01 11:48:03.644810+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 82
2026-04-01 11:48:03.645531+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 a4 04 00 07 62 76 01 ff 00 00 00
2026-04-01 11:48:03.648953+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 82
2026-04-01 11:48:03.649459+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 a4 04 00 06 a0 00 00 00 01 01
2026-04-01 11:48:03.652764+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 82
2026-04-01 11:48:03.653067+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 a4 04 00 0b e8 2b 06 01 04 01 81 c3 1f 02 01 00
2026-04-01 11:48:03.656619+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 82
2026-04-01 11:48:03.656939+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 ca df 30 05
2026-04-01 11:48:03.684114+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6d 00
2026-04-01 11:48:03.685301+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 a4 04 00 09 a0 00 00 03 08 00 00 10 00 00
