Timestamp                       Thread     Type        Activity             PID    TTL
2026-04-08 10:13:37.729213+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 53 3b 30 19 d4 e7 39 da 73 9c ed 39 ce 73 9d 83 68 58 21 08 42 10 84 36 cf 08 d1 43 eb 34 10 c2 c5 67 da fd 79 a7 da a3 3c 98 d4 93 a2 5d 87 35 08 32 30 33 36 30 34 30 31 3e 00 fe 00 90 00
2026-04-08 10:13:37.729694+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 cb 3f ff 05 5c 03 ff f3 05 00
2026-04-08 10:13:37.763215+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 80
2026-04-08 10:13:37.763631+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 cb 3f ff 05 5c 03 ff f3 0a 00
2026-04-08 10:13:37.795264+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 80
2026-04-08 10:13:37.795667+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 cb 3f ff 05 5c 03 ff f3 0b 00
2026-04-08 10:13:37.829012+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 80
2026-04-08 10:13:37.829535+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 cb 3f ff 05 5c 03 ff f3 01 00
2026-04-08 10:13:37.861114+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 80
2026-04-08 10:13:37.862040+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 cb 3f ff 05 5c 03 ff f3 0d 00
2026-04-08 10:13:37.892729+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 80
2026-04-08 10:13:37.894892+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb df 30 08
2026-04-08 10:13:37.896458+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 68 81
2026-04-08 10:13:37.897389+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 01 a4 04 00 0b a0 00 00 03 08 00 00 10 00 02 00
2026-04-08 10:13:37.899927+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 90 00
2026-04-08 10:13:37.900396+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb df 30 08
2026-04-08 10:13:37.915756+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- df 30 05 76 34 2e 30 30 90 00
2026-04-08 10:13:37.916464+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff f3 51 00
2026-04-08 10:13:37.928151+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 20 a0 0a 8c 03 83 02 00 a1 03 83 02 00 83 02 f3 51 84 03 5f ff 01 8a 01 03 80 02 00 10 81 02 00 00 90 00
2026-04-08 10:13:37.929197+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff 84 0b 00
2026-04-08 10:13:37.942183+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 15 a0 0d 8c 05 e3 00 00 02 ff a1 04 e2 ff ff ff 83 01 9b 8a 01 05 9a 01 10 9b 01 10 99 02 ff ff 9c 02 ff ff 80 01 08 90 00
2026-04-08 10:13:37.944689+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff 81 80 00
2026-04-08 10:13:37.958332+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 10 a0 0b 8c 04 f0 00 00 00 a1 03 e0 07 07 83 01 80 9a 01 05 9b 01 05 99 01 ff 9c 01 ff 9d 01 81 9e 01 a5 91 14 00 06 08 01 aa 00 08 08 55 00 00 08 08 00 00 00 aa 00 00 00 90 00
2026-04-08 10:13:37.958889+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff 81 81 00
2026-04-08 10:13:37.972337+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 0f a0 0a 8c 03 d0 00 ff a1 03 e0 ff ff 83 01 81 9a 01 05 9b 01 05 99 01 ff 9c 01 ff 9d 01 ff 9e 01 a5 91 14 00 08 08 00 aa 00 08 08 55 00 00 08 08 00 00 00 aa 00 00 00 90 00
2026-04-08 10:13:37.972844+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb df 39 04
